2003.57368,-3.7
2003.600846,-3.6
2003.628012,-3.39
2003.655178,-3.11
2003.682345,-2.82
2003.709511,-2.59
2003.736677,-2.39
2003.763843,-2.25
2003.791009,-2.27
2003.818175,-2.52
2003.845341,-2.93
2003.872508,-3.22
2003.899674,-3.14
2003.92684,-2.68
2003.954006,-2.02
2003.981172,-1.36
2004.008316,-0.82
2004.035407,-0.58
2004.062499,-0.76
2004.089591,-1.29
2004.116683,-1.83
2004.143775,-2.05
2004.170867,-1.9
2004.197959,-1.55
2004.225051,-1.24
2004.252143,-1.11
2004.279235,-1.3
2004.306327,-1.85
2004.333419,-2.62
2004.360511,-3.38
2004.387603,-3.82
2004.414694,-3.79
2004.441786,-3.29
2004.468878,-2.53
2004.49597,-1.81
2004.523062,-1.4
2004.550154,-1.3
2004.577246,-1.33
2004.604338,-1.24
2004.63143,-0.98
2004.658522,-0.62
2004.685614,-0.34
2004.712706,-0.22
2004.739798,-0.32
2004.76689,-0.58
2004.793981,-0.89
2004.821073,-1.1
2004.848165,-1.1
2004.875257,-0.84
2004.902349,-0.31
2004.929441,0.35
2004.956533,0.89
2004.983625,1.16
2005.010746,1.23
2005.037912,1.37
2005.065079,1.75
2005.092245,2.33
2005.119411,2.94
2005.146577,3.38
2005.173743,3.51
2005.200909,3.34
2005.228075,3.03
2005.255242,2.75
2005.282408,2.62
2005.309574,2.61
2005.33674,2.69
2005.363906,2.85
2005.391072,3.07
2005.418239,3.3
2005.445405,3.52
2005.472571,3.69
2005.499737,3.8
2005.526903,3.74
2005.554069,3.54
2005.581235,3.26
2005.608402,3.09
2005.635568,3.12
2005.662734,3.35
2005.6899,3.63
2005.717066,3.79
2005.744232,3.76
2005.771399,3.67
2005.798565,3.78
2005.825731,4.27
2005.852897,5.02
2005.880063,5.72
2005.907229,6.13
2005.934395,6.12
2005.961562,5.73
2005.988728,5.1
2006.015894,4.37
2006.04306,3.76
2006.070226,3.38
2006.097392,3.25
2006.124559,3.24
2006.151725,3.25
2006.178891,3.16
2006.206057,3.01
2006.233223,2.85
2006.260389,2.74
2006.287555,2.75
2006.314722,2.94
2006.341888,3.35
2006.369054,3.91
2006.39622,4.51
2006.423386,5.06
2006.450552,5.6
2006.477718,6.12
2006.504885,6.51
2006.532051,6.58
2006.559217,6.31
2006.586383,5.86
2006.613549,5.57
2006.640715,5.65
2006.667882,6.03
2006.695048,6.42
2006.722214,6.59
2006.74938,6.57
2006.776546,6.53
2006.803712,6.59
2006.830878,6.65
2006.885211,6.25
2006.912377,6.05
2006.939543,5.98
2006.966709,5.94
2006.993875,5.84
2007.021042,5.72
2007.048208,5.47
2007.075374,5.38
2007.10254,5.48
2007.129706,5.7
2007.156872,5.94
2007.184038,6.09
2007.211205,6.19
2007.238371,6.31
2007.265537,6.42
2007.292703,6.39
2007.319869,6.21
2007.347035,5.99
2007.374202,5.88
2007.401368,5.93
2007.428534,6.01
2007.4557,6.05
2007.482866,5.94
2007.510032,5.69
2007.537198,5.39
2007.564365,5.14
2007.591531,4.96
2007.618697,4.78
2007.645863,4.47
2007.673029,4.15
2007.700195,3.98
2007.727361,4.05
2007.754528,4.36
2007.781694,4.87
2007.80886,5.59
2007.836026,6.45
2007.863192,7.25
2007.890358,7.69
2007.917525,7.6
2007.944691,7.05
2007.971857,6.4
2007.999023,5.95
2008.026118,5.78
2008.05321,5.72
2008.080301,5.64
2008.107393,5.57
2008.134485,5.59
2008.161577,5.73
2008.188669,5.85
2008.215761,5.82
2008.242853,5.61
2008.269945,5.35
2008.297037,5.33
2008.324129,5.8
2008.351221,6.86
2008.378313,8.3
2008.405405,9.67
2008.432497,10.65
2008.459588,11.12
2008.48668,11.13
2008.513772,10.87
2008.540864,10.46
2008.567956,10.03
2008.595048,9.64
2008.62214,9.34
2008.649232,9.11
2008.676324,8.96
2008.703416,8.9
2008.730508,8.99
2008.7576,9.2
2008.784692,9.47
2008.811784,9.74
2008.838875,10.05
2008.865967,10.41
2008.893059,10.75
2008.920151,10.88
2008.947243,10.73
2008.974335,10.42
2009.001431,10.12
2009.028597,9.93
2009.055763,9.84
2009.082929,9.85
2009.110096,10.01
2009.137262,10.36
2009.164428,10.81
2009.191594,11.25
2009.21876,11.55
2009.245926,11.7
2009.273092,11.72
2009.300259,11.72
2009.327425,11.74
2009.354591,11.79
2009.381757,11.88
2009.408923,12.01
2009.436089,12.16
2009.463256,12.32
2009.490422,12.49
2009.517588,12.77
2009.544754,13.2
2009.57192,13.68
2009.599086,14.12
2009.626252,14.56
2009.653419,15.08
2009.680585,15.68
2009.707751,16.25
2009.734917,16.7
2009.762083,17.02
2009.789249,17.26
2009.816415,17.41
2009.843582,17.39
2009.870748,17.24
2009.897914,16.97
2009.92508,16.67
2009.952246,16.36
2009.979412,16
2010.006579,15.56
2010.033745,15.11
2010.060911,14.9
2010.088077,15.12
2010.115243,15.7
2010.142409,16.27
2010.169575,16.42
2010.196742,16.15
2010.223908,15.73
2010.251074,15.53
2010.27824,15.65
2010.305406,16
2010.332572,16.54
2010.359739,17.2
2010.386905,17.88
2010.414071,18.43
2010.441237,18.72
